timestamp,mmsi,vessel_name,flag,vessel_type,ship_type_code,lat,lon,speed_knots,course,heading,nav_status,destination
2026-04-02T03:17:45.658729,241506000,LYBOUSSAKIS LEON,GRC,Unknown,0,37.95736,23.61039,0.0,16.3,511,0,
2026-04-02T03:17:45.731067,239842700,,GRC,Unknown,0,37.95625,23.60451,0.0,23.3,511,0,
2026-04-02T03:17:45.902241,377338000,PROTUG 88,UNK,Unknown,0,37.95165,23.54828,0.0,36.0,511,0,
2026-04-02T03:17:46.207931,240564300,,GRC,Unknown,0,37.93847,23.64794,0.0,36.0,511,0,
2026-04-02T03:17:46.549171,240098600,PROTOPOROS XIV,GRC,Unknown,0,37.96435,23.5302,0.3,14.8,511,0,
2026-04-02T03:17:47.058959,240293500,,GRC,Unknown,0,37.96106,23.55554,0.0,27.1,198,7,
2026-04-02T03:17:47.140134,240266900,,GRC,Unknown,0,37.93845,23.686,0.0,36.0,511,5,
2026-04-02T03:17:47.640049,241926000,,GRC,Unknown,0,37.95724,23.61097,0.0,0.8,295,0,
2026-04-02T03:17:47.749500,240702000,NOEMA,GRC,Unknown,0,37.93098,23.64839,0.0,36.0,511,0,
2026-04-02T03:17:47.840847,240386200,AXION,GRC,Unknown,0,37.93773,23.68716,0.0,36.0,511,5,
2026-04-02T03:17:47.889516,241443000,PANTOKRATOR,GRC,Unknown,0,37.95871,23.61312,0.0,36.0,350,0,
2026-04-02T03:17:48.024781,239923000,BLUE STAR NAXOS,GRC,Unknown,0,37.94753,23.64047,0.0,1.0,270,5,
2026-04-02T03:17:48.961458,240917000,VERNICOS MASTER,GRC,Unknown,0,37.93961,23.63043,0.0,10.3,93,13,
2026-04-02T03:17:49.015401,240430500,,GRC,Unknown,0,37.93812,23.6681,0.0,0.0,511,0,
2026-04-02T03:17:49.796954,229709000,JAAN,UNK,Unknown,0,37.93912,23.66891,0.0,29.7,294,0,
2026-04-02T03:17:49.856701,256378000,SERENITY,UNK,Unknown,0,37.96196,23.57395,0.0,22.8,304,5,
2026-04-02T03:17:50.211677,239824900,PROJECT STEEL,GRC,Unknown,0,37.94081,23.67025,0.0,36.0,511,5,
2026-04-02T03:17:50.774212,377427000,,UNK,Unknown,0,37.95369,23.55183,0.0,36.0,511,5,
2026-04-02T03:17:51.093547,241532000,CHRISTOS XLIII,GRC,Unknown,0,37.95083,23.54871,0.0,36.0,511,0,
2026-04-02T03:17:51.202262,241925000,,GRC,Unknown,0,37.95227,23.55196,0.0,6.8,273,8,
2026-04-02T03:17:51.773113,241696000,MIA ZOI,GRC,Unknown,0,37.93383,23.64906,0.0,36.0,136,0,
2026-04-02T03:17:52.350913,249406000,MONE,MLT,Unknown,0,37.93193,23.65092,0.0,7.3,335,0,
2026-04-02T03:17:52.564024,240612000,IFESTOS 3,GRC,Unknown,0,37.95646,23.60937,0.0,21.8,511,0,
2026-04-02T03:17:52.644799,210205000,EXPRESS JET,CYP,Unknown,0,37.9403,23.63949,0.0,16.4,56,8,
2026-04-02T03:17:52.733322,232544000,ETOILE DU NORD,UNK,Unknown,0,37.93205,23.68008,0.0,36.0,511,5,
2026-04-02T03:17:53.039315,240323500,,GRC,Unknown,0,37.93302,23.64821,0.0,36.0,511,4,
2026-04-02T03:17:54.203935,240439300,NOMMO,GRC,Unknown,0,37.93984,23.66866,0.0,36.0,511,5,
2026-04-02T03:17:55.120222,240630000,,GRC,Unknown,0,37.78558,23.49158,0.0,12.0,251,1,
2026-04-02T03:17:56.566372,241672000,,GRC,Unknown,0,37.94021,23.62318,0.0,26.8,150,5,
2026-04-02T03:17:56.820176,229274000,,UNK,Unknown,0,37.93252,23.68251,0.0,36.0,511,15,
2026-04-02T03:17:57.156118,229458000,VALOR,UNK,Unknown,0,37.88561,23.59197,0.5,19.6,205,0,
2026-04-02T03:17:57.203715,237966000,,GRC,Unknown,0,37.93328,23.65036,0.0,4.3,184,5,
2026-04-02T03:17:57.313163,241213000,IPANEMAS,GRC,Unknown,0,37.9315,23.68035,0.0,0.6,62,5,
2026-04-02T03:17:58.819781,241780000,TIMBUKTU,GRC,Unknown,0,37.93111,23.64856,0.0,19.7,15,8,
2026-04-02T03:17:59.440244,241443000,PANTOKRATOR,GRC,Unknown,0,37.9587,23.61311,0.0,36.0,350,0,
2026-04-02T03:18:00.927007,210423000,,CYP,Unknown,0,37.9443,23.63204,0.0,13.7,46,3,
2026-04-02T03:18:02.463569,210205000,EXPRESS JET,CYP,Unknown,0,37.9403,23.63949,0.0,17.8,55,8,
2026-04-02T03:18:02.515837,237746400,,GRC,Unknown,0,37.96325,23.55544,0.3,18.8,511,0,
2026-04-02T03:18:02.815691,235088641,REVE D'OR,UNK,Unknown,0,37.93104,23.68046,0.0,2.6,76,0,
2026-04-02T03:18:03.689281,249192000,,MLT,Unknown,0,37.96681,23.44531,0.0,11.0,511,8,
2026-04-02T03:18:03.983856,237732700,,GRC,Unknown,0,37.93001,23.68513,0.0,36.0,511,5,
2026-04-02T03:18:04.071736,240081400,ZEN,GRC,Unknown,0,37.93632,23.64951,0.0,36.0,511,5,
2026-04-02T03:18:04.941797,240340700,SEA ENERGY I,GRC,Unknown,0,37.91451,23.69895,0.0,36.0,511,8,
2026-04-02T03:18:05.125414,237453600,DIMITRIOS P,GRC,Unknown,0,37.96547,23.5301,0.0,21.8,511,0,
2026-04-02T03:18:05.450944,237592700,AIAKOS,GRC,Unknown,0,37.963,23.52618,0.1,28.4,511,0,
2026-04-02T03:18:05.511716,239279500,KOSTAS DIMAKIS,GRC,Unknown,0,37.94925,23.60057,0.0,0.0,511,0,
2026-04-02T03:18:05.562620,319344500,HALO,UNK,Unknown,0,37.93834,23.66679,0.0,30.9,25,5,
2026-04-02T03:18:06.835712,319299700,MY PLEIADES,UNK,Unknown,0,37.92983,23.68123,0.0,22.9,43,5,
2026-04-02T03:18:08.024230,244814000,LADY DEE,UNK,Unknown,0,37.92898,23.6831,0.0,24.2,29,5,
2026-04-02T03:18:08.714200,229785000,OCEAN PARADISE,UNK,Unknown,0,37.92931,23.68235,0.0,0.0,27,0,
2026-04-02T03:18:08.989442,249970000,,MLT,Unknown,0,37.95971,23.57665,0.0,11.5,187,5,
2026-04-02T03:18:09.702038,248640000,,MLT,Unknown,0,37.96023,23.57271,0.0,35.0,180,5,
2026-04-02T03:18:10.083580,319198400,,UNK,Unknown,0,37.93701,23.64929,0.0,28.6,190,5,
2026-04-02T03:18:10.771457,239552000,FLYINGCAT 3,GRC,Unknown,0,37.94395,23.64313,0.0,25.4,168,5,
2026-04-02T03:18:10.932133,241634000,KAPETAN MICHALIS,GRC,Unknown,0,37.9604,23.57768,0.0,9.5,511,0,
2026-04-02T03:18:11.738808,240242200,PAX,GRC,Unknown,0,37.93235,23.68393,0.0,36.0,511,5,
2026-04-02T03:18:12.014051,239546200,,GRC,Unknown,0,37.96486,23.53009,0.3,14.6,511,0,
2026-04-02T03:18:12.293871,377465000,,UNK,Unknown,0,37.95164,23.54911,0.0,36.0,511,5,
2026-04-02T03:18:13.156319,341166001,TO CALLISTO,UNK,Unknown,0,37.96048,23.57565,0.0,28.7,511,0,
2026-04-02T03:18:13.156651,241527000,,GRC,Unknown,0,37.93888,23.63396,0.0,23.7,511,0,
2026-04-02T03:18:13.481771,232049174,CHARISMA,UNK,Unknown,0,37.93205,23.64714,0.0,19.3,511,15,
2026-04-02T03:18:13.482156,248365000,OPTION B,MLT,Unknown,0,37.93004,23.68496,0.0,23.5,511,5,
2026-04-02T03:18:13.482534,240362500,ESTIA YI,GRC,Unknown,0,37.94639,23.54362,0.0,36.0,511,5,
2026-04-02T03:18:13.877435,240045800,,GRC,Unknown,0,37.91399,23.70374,0.0,36.0,230,0,
2026-04-02T03:18:14.691095,237039400,,GRC,Unknown,0,37.96206,23.56808,0.0,36.0,511,5,
2026-04-02T03:18:15.312835,215314000,VERTIGO,UNK,Unknown,0,37.9315,23.64979,0.0,22.3,327,5,
2026-04-02T03:18:16.112894,319012900,,UNK,Unknown,0,37.93478,23.68169,0.0,7.9,68,5,
2026-04-02T03:18:16.828428,232193000,M/Y VARMAR-VE,UNK,Unknown,0,37.9309,23.68276,0.0,21.0,212,15,
2026-04-02T03:18:17.314782,240053300,,GRC,Unknown,0,37.96547,23.53055,0.2,32.0,511,0,
2026-04-02T03:18:17.315345,241395000,,GRC,Unknown,0,37.9535,23.55144,0.0,23.1,511,0,
2026-04-02T03:18:18.012644,351732000,SEA PATRIS,PAN,Unknown,0,37.95943,23.60865,0.0,1.5,296,5,
2026-04-02T03:18:18.190456,255806309,KATE C,UNK,Unknown,0,37.85525,23.64868,0.7,33.8,335,0,
2026-04-02T03:18:18.558330,237015200,,GRC,Unknown,0,37.94957,23.60342,0.0,24.4,511,0,
2026-04-02T03:18:20.086605,355639000,KWIKUMAT,UNK,Unknown,0,37.92976,23.6821,0.0,20.0,511,0,
2026-04-02T03:18:20.158321,241585000,CH.GEMITZOGLOU,GRC,Unknown,0,37.93927,23.63294,0.0,0.0,511,0,
2026-04-02T03:18:20.345680,241927000,SVS I,GRC,Unknown,0,37.93863,23.6344,0.0,22.7,126,0,
2026-04-02T03:18:20.632993,241756000,,GRC,Unknown,0,37.93791,23.64808,0.0,12.5,511,5,
2026-04-02T03:18:20.752388,366525000,,UNK,Unknown,0,37.86531,23.52438,0.0,18.4,247,1,
2026-04-02T03:18:21.155026,241911000,,GRC,Unknown,0,37.93908,23.6335,0.0,35.1,126,0,
2026-04-02T03:18:21.639529,248217000,,MLT,Unknown,0,37.93147,23.64962,0.0,14.3,332,5,
2026-04-02T03:18:21.789372,241917000,BENIK,GRC,Unknown,0,37.93017,23.68107,0.0,17.1,68,5,
2026-04-02T03:18:23.739676,232014927,YOUNAN,UNK,Unknown,0,37.93108,23.68342,0.0,36.0,511,15,
2026-04-02T03:18:25.870818,249192000,,MLT,Unknown,0,37.9668,23.44534,0.0,10.1,511,8,
2026-04-02T03:18:26.237136,215827000,DILARA,UNK,Unknown,0,37.92922,23.68263,0.0,36.0,511,5,
2026-04-02T03:18:27.170907,239392400,SHOOTING STAR,GRC,Unknown,0,37.91343,23.70267,0.0,36.0,511,5,
2026-04-02T03:18:27.336607,319137400,,UNK,Unknown,0,37.93207,23.68208,0.0,28.1,247,0,
2026-04-02T03:18:27.671665,240771000,PEGASUS,GRC,Unknown,0,37.939,23.66873,0.0,29.5,293,5,
2026-04-02T03:18:27.726878,249506000,THIS IS MINE,MLT,Unknown,0,37.93813,23.64811,0.0,36.0,511,0,
2026-04-02T03:18:27.885599,240600000,,GRC,Unknown,0,37.93834,23.66705,0.0,36.0,511,8,
2026-04-02T03:18:28.924587,230052180,INSPIRATION,UNK,Unknown,0,37.92892,23.68325,0.0,0.0,511,15,
2026-04-02T03:18:28.989853,240303800,,GRC,Unknown,0,37.93204,23.68406,0.0,36.0,511,7,
2026-04-02T03:18:29.048824,241872000,,GRC,Unknown,0,37.93461,23.62301,0.0,26.3,285,8,
2026-04-02T03:18:30.242651,636019289,,LBR,Unknown,0,37.81382,23.61493,1.1,15.5,159,0,
2026-04-02T03:18:30.899907,212912000,EUROCHAMPION JET,CYP,Unknown,0,37.94821,23.6387,0.0,27.6,177,5,
2026-04-02T03:18:31.341963,314419000,TORPO,UNK,Unknown,0,37.94684,23.54513,0.0,17.9,356,5,
2026-04-02T03:18:31.560820,357982000,,UNK,Unknown,0,37.9582,23.61276,0.0,15.2,260,5,
2026-04-02T03:18:31.669036,210652000,GALAXY,CYP,Unknown,0,37.96124,23.55785,0.0,36.0,511,5,
2026-04-02T03:18:32.670168,241926000,LYBOUSSAKIS ATLAS,GRC,Unknown,0,37.95723,23.61099,0.0,0.8,295,0,
2026-04-02T03:18:33.724909,241527000,,GRC,Unknown,0,37.93889,23.63398,0.0,23.7,511,0,
2026-04-02T03:18:33.824509,271052266,MEDKON ANKARA,TUR,Unknown,0,37.95257,23.59567,0.0,13.1,345,5,
2026-04-02T03:18:34.609796,237002600,APOLLON HELLAS,GRC,Unknown,0,37.92632,23.60697,1.3,19.7,511,0,
2026-04-02T03:18:34.897020,232957000,RIO RITA,UNK,Unknown,0,37.9303,23.68112,0.0,33.9,68,5,
2026-04-02T03:18:35.097029,240042300,,GRC,Unknown,0,37.96283,23.55475,0.3,4.7,511,0,
2026-04-02T03:18:35.367261,241951000,,GRC,Unknown,0,37.95955,23.57418,0.0,0.6,286,0,
2026-04-02T03:18:36.186114,319505000,,UNK,Unknown,0,37.9603,23.57286,0.0,34.5,511,5,
2026-04-02T03:18:36.333772,256155000,MED ISLAND,UNK,Unknown,0,37.87681,23.54227,0.0,4.1,246,1,
2026-04-02T03:18:36.882432,248112000,CAPRI,MLT,Unknown,0,37.93881,23.66875,0.0,0.0,294,8,
2026-04-02T03:18:37.134454,240678700,PERSEUS,GRC,Unknown,0,37.93218,23.64705,0.0,36.0,511,0,
2026-04-02T03:18:38.167497,241966000,GAIA,GRC,Unknown,0,37.9384,23.63487,0.0,18.7,123,0,
2026-04-02T03:18:38.396688,311001556,EMERALD KAIA,UNK,Unknown,0,37.93891,23.63534,0.0,24.9,8,5,
2026-04-02T03:18:39.007314,229056000,JO I,UNK,Unknown,0,37.96111,23.57436,0.0,15.7,98,5,
2026-04-02T03:18:39.647520,241972000,REA,GRC,Unknown,0,37.93947,23.6318,0.0,17.2,103,0,
2026-04-02T03:18:39.713313,241588000,,GRC,Unknown,0,37.95351,23.55234,0.0,36.0,511,0,
2026-04-02T03:18:39.778925,240136100,INVADER,GRC,Unknown,0,37.93182,23.65048,0.0,22.2,329,5,
2026-04-02T03:18:39.976238,319137400,,UNK,Unknown,0,37.93207,23.68208,0.0,28.1,247,0,
2026-04-02T03:18:40.569118,240593700,PROTUG 40,GRC,Unknown,0,37.95429,23.55093,0.0,9.5,511,5,
2026-04-02T03:18:41.142095,209440000,CHAMPION JET 1,CYP,Unknown,0,37.94167,23.6403,0.0,19.9,270,5,
2026-04-02T03:18:41.232526,241762000,,GRC,Unknown,0,37.94339,23.63053,0.0,23.9,222,5,
2026-04-02T03:18:41.798894,240098600,PROTOPOROS XIV,GRC,Unknown,0,37.96362,23.5309,0.4,14.2,511,0,
2026-04-02T03:18:41.910790,210420000,ANGKALIA,CYP,Unknown,0,37.93315,23.67982,0.0,18.7,82,5,
2026-04-02T03:18:42.507887,241621000,,GRC,Unknown,0,37.95591,23.60369,0.0,34.8,511,0,
2026-04-02T03:18:43.236338,241782000,ALMYRA II,GRC,Unknown,0,37.93094,23.68296,0.0,24.9,212,5,
2026-04-02T03:18:43.693927,240031600,PROTOPOROS X,GRC,Unknown,0,37.96505,23.52945,0.0,36.0,511,0,
2026-04-02T03:18:43.882101,241617000,,GRC,Unknown,0,37.94355,23.63504,0.0,30.5,219,5,
2026-04-02T03:18:43.955597,237810700,LET IT BE,GRC,Unknown,0,37.91099,23.70406,0.0,36.0,511,0,
2026-04-02T03:18:44.095196,241911000,,GRC,Unknown,0,37.93908,23.63349,0.0,35.1,126,0,
2026-04-02T03:18:44.302174,210423000,SUPERRUNNER JET 2,CYP,Unknown,0,37.9443,23.63204,0.0,13.7,46,3,
2026-04-02T03:18:45.814756,248624000,BARACUDA VALLETTA,MLT,Unknown,0,37.93228,23.65207,0.0,19.3,511,0,
2026-04-02T03:18:46.303580,237070600,,GRC,Unknown,0,37.95767,23.60988,0.0,11.1,511,0,
2026-04-02T03:18:47.122468,248083000,SWEET MARYI,MLT,Unknown,0,37.96247,23.57106,0.0,0.0,183,5,
2026-04-02T03:18:47.173469,229931000,M/Y ADORA,UNK,Unknown,0,37.93102,23.68081,0.0,26.4,511,5,
2026-04-02T03:18:47.829137,241416000,MARLA,GRC,Unknown,0,37.93316,23.64847,0.0,30.6,138,5,
2026-04-02T03:18:48.652339,376514000,,UNK,Unknown,0,37.95169,23.54863,0.0,22.5,328,5,
2026-04-02T03:18:49.132941,240151600,CHRISTOS XLV,GRC,Unknown,0,37.95659,23.60496,0.0,36.0,228,0,
2026-04-02T03:18:49.924318,240584500,,GRC,Unknown,0,37.93945,23.63128,0.0,36.0,511,5,
2026-04-02T03:18:50.797594,237040100,ELENI,GRC,Unknown,0,37.94438,23.64244,0.0,26.1,511,0,
2026-04-02T03:18:50.877814,249867000,BLADE6,MLT,Unknown,0,37.9416,23.66905,0.0,36.0,511,0,
2026-04-02T03:18:51.116561,339306000,MARIA,UNK,Unknown,0,37.93082,23.68317,0.0,30.6,511,0,
2026-04-02T03:18:51.372646,256139000,ORA,UNK,Unknown,0,37.93205,23.65061,0.0,17.2,331,5,
2026-04-02T03:18:51.777888,256004284,THEOLINA,UNK,Unknown,0,37.93315,23.68168,0.0,6.0,250,5,
2026-04-02T03:18:52.007440,240100100,KARMA,GRC,Unknown,0,37.93636,23.64796,0.0,27.3,511,5,
2026-04-02T03:18:52.316573,240303800,,GRC,Unknown,0,37.93204,23.68405,0.0,36.0,511,7,
2026-04-02T03:18:53.055385,237465900,ALAYA,GRC,Unknown,0,37.93144,23.68322,0.0,19.4,511,5,
2026-04-02T03:18:53.130836,239924000,BLUE STAR PAROS,GRC,Unknown,0,37.94858,23.64047,0.0,13.1,268,5,
2026-04-02T03:18:53.196145,248704000,OPTASIA,MLT,Unknown,0,37.93184,23.64717,0.0,19.7,286,5,
2026-04-02T03:18:53.278366,241506000,LYBOUSSAKIS LEON,GRC,Unknown,0,37.95737,23.61039,0.0,16.3,511,0,
2026-04-02T03:18:53.332328,239842700,,GRC,Unknown,0,37.95624,23.60451,0.0,24.2,511,0,
2026-04-02T03:18:53.472374,377338000,PROTUG 88,UNK,Unknown,0,37.95165,23.54828,0.0,36.0,511,0,
2026-04-02T03:18:54.122599,240003400,,GRC,Unknown,0,37.91387,23.70212,0.0,36.0,511,8,
2026-04-02T03:18:54.307506,240098600,PROTOPOROS XIV,GRC,Unknown,0,37.96342,23.53108,0.5,14.2,511,0,
2026-04-02T03:18:54.415466,237697600,,GRC,Unknown,0,37.96085,23.5744,0.0,36.0,99,0,
2026-04-02T03:18:55.051801,538012456,ANGERONA,MHL,Unknown,0,37.86853,23.51197,0.1,17.3,237,1,
2026-04-02T03:18:55.362819,240702000,NOEMA,GRC,Unknown,0,37.93098,23.6484,0.0,36.0,511,0,
2026-04-02T03:18:55.984569,239546200,KONSTANTINOS K,GRC,Unknown,0,37.96442,23.53063,0.3,11.8,511,0,
2026-04-02T03:18:57.132687,240917000,VERNICOS MASTER,GRC,Unknown,0,37.9396,23.63041,0.0,10.3,93,13,
2026-04-02T03:18:57.133333,240430500,,GRC,Unknown,0,37.93811,23.6681,0.0,0.0,511,0,
2026-04-02T03:18:57.133911,256839000,ZIA,UNK,Unknown,0,37.96129,23.56633,0.0,19.8,183,5,
2026-04-02T03:18:57.542431,248112000,CAPRI,MLT,Unknown,0,37.93881,23.66875,0.0,0.0,294,8,
2026-04-02T03:18:58.349204,240267900,IDYLLE,GRC,Unknown,0,37.93095,23.64867,0.0,3.2,13,5,
2026-04-02T03:18:58.739394,240597300,,GRC,Unknown,0,37.91185,23.70178,0.0,4.4,511,5,
2026-04-02T03:18:58.919053,241925000,,GRC,Unknown,0,37.95227,23.55196,0.0,6.8,272,8,
2026-04-02T03:18:58.919435,229686000,NY SECRET,UNK,Unknown,0,37.93048,23.68377,0.0,10.8,207,1,
2026-04-02T03:18:59.531715,241696000,MIA ZOI,GRC,Unknown,0,37.93382,23.64905,0.0,36.0,157,0,
2026-04-02T03:19:00.069965,248198000,EMOTION2,MLT,Unknown,0,37.93278,23.64766,0.0,18.5,137,5,
2026-04-02T03:19:00.243463,229405000,,UNK,Unknown,0,37.93306,23.68169,0.0,32.9,246,5,
2026-04-02T03:19:00.243837,249406000,MONE,MLT,Unknown,0,37.93193,23.65092,0.0,7.3,335,0,
2026-04-02T03:19:00.309639,240183000,EMIR,GRC,Unknown,0,37.95734,23.56274,0.0,36.0,511,5,
2026-04-02T03:19:00.520890,240612000,IFESTOS 3,GRC,Unknown,0,37.95649,23.60937,0.0,23.6,511,0,
2026-04-02T03:19:00.674229,248666000,AQUA LIBRA,MLT,Unknown,0,37.93182,23.68224,0.0,24.1,237,0,
2026-04-02T03:19:00.992078,240323500,CONDOR A,GRC,Unknown,0,37.93303,23.6482,0.0,36.0,511,4,
2026-04-02T03:19:01.070631,241802000,AERO 1 HIGHSPEED,GRC,Unknown,0,37.94298,23.64134,0.0,19.3,103,5,
2026-04-02T03:19:01.553924,636018765,DELTA ATLANTICA,LBR,Unknown,0,37.87798,23.55482,0.0,35.7,234,1,
2026-04-02T03:19:02.662106,240600000,,GRC,Unknown,0,37.93836,23.66703,0.0,36.0,511,8,
2026-04-02T03:19:03.348613,240040300,,GRC,Unknown,0,37.91244,23.70241,0.0,36.0,511,15,
2026-04-02T03:19:03.409417,352004161,NACC COGIO 1,PAN,Unknown,0,37.9077,23.56217,0.0,15.0,243,1,
2026-04-02T03:19:03.659745,241671000,BLUE CARRIER 1,GRC,Unknown,0,37.95271,23.60643,0.0,22.9,270,5,
2026-04-02T03:19:03.914606,240591100,PAREAKI II,GRC,Unknown,0,37.93109,23.64878,0.0,36.0,511,5,
2026-04-02T03:19:04.807814,241708000,ITOTO,GRC,Unknown,0,37.93853,23.66859,0.0,36.0,511,5,
2026-04-02T03:19:04.808364,229274000,AMICI PER SEMPRE,UNK,Unknown,0,37.93252,23.68251,0.0,36.0,511,15,
2026-04-02T03:19:05.152079,229458000,VALOR,UNK,Unknown,0,37.88426,23.59146,0.5,19.6,206,0,
2026-04-02T03:19:05.412066,240564300,,GRC,Unknown,0,37.93849,23.64792,0.0,36.0,511,0,
2026-04-02T03:19:06.838212,241780000,TIMBUKTU,GRC,Unknown,0,37.93111,23.64857,0.0,19.7,15,8,
2026-04-02T03:19:07.299746,241443000,PANTOKRATOR,GRC,Unknown,0,37.95872,23.6131,0.0,36.0,349,0,
